40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
06:50:08.0 (15193002)|STATEMENT_EXECUTE|[47]
06:50:08.0 (15237799)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"blogEntriesToShow":"0x8c1852c","counter":10,"limitSize":10,"resultEntries":"0x347edf60","totalSize":39}|0x53e063c6
06:50:08.0 (15285170)|HEAP_ALLOCATE|[47]|Bytes:24
06:50:08.0 (15306686)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
06:50:08.0 (15317569)|HEAP_ALLOCATE|[46]|Bytes:4
06:50:08.0 (15333249)|VARIABLE_ASSIGNMENT|[46]|i|14
06:50:08.0 (15348142)|STATEMENT_EXECUTE|[46]
06:50:08.0 (15350668)|STATEMENT_EXECUTE|[47]
06:50:08.0 (15603429)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"blogEntriesToShow":"0x8c1852c","counter":10,"limitSize":10,"resultEntries":"0x347edf60","totalSize":39}|0x53e063c6
06:50:08.0 (15654383)|HEAP_ALLOCATE|[47]|Bytes:24
06:50:08.0 (15677109)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
06:50:08.0 (15688875)|HEAP_ALLOCATE|[46]|Bytes:4
06:50:08.0 (15703476)|VARIABLE_ASSIGNMENT|[46]|i|15
06:50:08.0 (15716461)|STATEMENT_EXECUTE|[46]
06:50:08.0 (15718579)|STATEMENT_EXECUTE|[47]
06:50:08.0 (15768753)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"blogEntriesToShow":"0x8c1852c","counter":10,"limitSize":10,"resultEntries":"0x347edf60","totalSize":39}|0x53e063c6
06:50:08.0 (15811927)|HEAP_ALLOCATE|[47]|Bytes:24
06:50:08.0 (15834221)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
06:50:08.0 (15844449)|HEAP_ALLOCATE|[46]|Bytes:4
06:50:08.0 (15860342)|VARIABLE_ASSIGNMENT|[46]|i|16
06:50:08.0 (15873682)|STATEMENT_EXECUTE|[46]
06:50:08.0 (15875830)|STATEMENT_EXECUTE|[47]
06:50:08.0 (15932548)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"blogEntriesToShow":"0x8c1852c","counter":10,"limitSize":10,"resultEntries":"0x347edf60","totalSize":39}|0x53e063c6
06:50:08.0 (15976507)|HEAP_ALLOCATE|[47]|Bytes:24
06:50:08.0 (15998442)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
06:50:08.0 (16010115)|HEAP_ALLOCATE|[46]|Bytes:4
06:50:08.0 (16027068)|VARIABLE_ASSIGNMENT|[46]|i|17
06:50:08.0 (16041923)|STATEMENT_EXECUTE|[46]
06:50:08.0 (16044403)|STATEMENT_EXECUTE|[47]
06:50:08.0 (16093211)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"blogEntriesToShow":"0x8c1852c","counter":10,"limitSize":10,"resultEntries":"0x347edf60","totalSize":39}|0x53e063c6
06:50:08.0 (16138033)|HEAP_ALLOCATE|[47]|Bytes:24
06:50:08.0 (16157921)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
06:50:08.0 (16169258)|HEAP_ALLOCATE|[46]|Bytes:4
06:50:08.0 (16184680)|VARIABLE_ASSIGNMENT|[46]|i|18
06:50:08.0 (16196818)|STATEMENT_EXECUTE|[46]
06:50:08.0 (16199206)|STATEMENT_EXECUTE|[47]
06:50:08.0 (16247574)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"blogEntriesToShow":"0x8c1852c","counter":10,"limitSize":10,"resultEntries":"0x347edf60","totalSize":39}|0x53e063c6
06:50:08.0 (16295080)|HEAP_ALLOCATE|[47]|Bytes:24
06:50:08.0 (16315379)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
06:50:08.0 (16325300)|HEAP_ALLOCATE|[46]|Bytes:4
06:50:08.0 (16340080)|VARIABLE_ASSIGNMENT|[46]|i|19
06:50:08.0 (16353619)|STATEMENT_EXECUTE|[46]
06:50:08.0 (16355799)|STATEMENT_EXECUTE|[47]
06:50:08.0 (16403575)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"blogEntriesToShow":"0x8c1852c","counter":10,"limitSize":10,"resultEntries":"0x347edf60","totalSize":39}|0x53e063c6
06:50:08.0 (16450119)|HEAP_ALLOCATE|[47]|Bytes:24
06:50:08.0 (16471403)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
06:50:08.0 (16487722)|HEAP_ALLOCATE|[46]|Bytes:4
06:50:08.0 (16502251)|VARIABLE_ASSIGNMENT|[46]|i|20
06:50:08.0 (19828131)|SYSTEM_MODE_ENTER|true
06:50:08.0 (22812240)|SYSTEM_MODE_ENTER|true
06:50:08.0 (22857877)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
06:50:08.0 (22867281)|VARIABLE_SCOPE_BEGIN|[84]|this|JsonController|true|false
06:50:08.0 (22916096)|VARIABLE_ASSIGNMENT|[84]|this|{"blogEntriesToShow":"0x8c1852c","counter":10,"limitSize":10,"resultEntries":"0x347edf60","totalSize":39}|0x53e063c6
06:50:08.0 (22928391)|STATEMENT_EXECUTE|[84]
06:50:08.0 (22933174)|STATEMENT_EXECUTE|[88]
06:50:08.0 (22938611)|HEAP_ALLOCATE|[88]|Bytes:5
06:50:08.0 (23187411)|SYSTEM_MODE_ENTER|true
06:50:08.0 (23224521)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
06:50:08.0 (23232225)|VARIABLE_SCOPE_BEGIN|[77]|this|JsonController|true|false
06:50:08.0 (23268535)|VARIABLE_ASSIGNMENT|[77]|this|{"blogEntriesToShow":"0x8c1852c","counter":10,"limitSize":10,"resultEntries":"0x347edf60","totalSize":39}|0x53e063c6
06:50:08.0 (23279145)|STATEMENT_EXECUTE|[77]
06:50:08.0 (23284283)|STATEMENT_EXECUTE|[81]
06:50:08.0 (23289032)|HEAP_ALLOCATE|[81]|Bytes:5
06:50:08.0 (33799862)|VF_SERIALIZE_VIEWSTATE_BEGIN|0667F000003H5tO
06:50:08.0 (47017508)|VF_SERIALIZE_VIEWSTATE_END
06:50:08.0 (124010645)|CODE_UNIT_STARTED|[EXTERNAL]|Generate Metadata
06:50:08.0 (133512442)|CODE_UNIT_FINISHED|Generate Metadata
06:50:08.137 (137716875)|CUMULATIVE_LIMIT_USAGE
06:50:08.137 (137716875)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 0 out of 100
  Number of query rows: 0 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 0 out of 150
  Number of DML rows: 0 out of 10000
  Maximum CPU time: 0 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

06:50:08.137 (137716875)|CUMULATIVE_LIMIT_USAGE_END

06:50:08.0 (137783331)|CODE_UNIT_FINISHED|VF: /apex/ShowNews
06:50:08.0 (138479390)|EXECUTION_FINISHED
