40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
06:11:53.0 (32923857)|VARIABLE_ASSIGNMENT|[21]|i|3
06:11:53.0 (32928497)|STATEMENT_EXECUTE|[21]
06:11:53.0 (32929462)|STATEMENT_EXECUTE|[22]
06:11:53.0 (32945566)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accountsToShow":"0x586200f1","blogEntriesToShow":"0x348733ea","counter":0,"limitSize":10,"resultEntries":"0x5b1d0f7b","totalSize":42}|0x3faf7583
06:11:53.0 (32962213)|HEAP_ALLOCATE|[22]|Bytes:24
06:11:53.0 (32970264)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
06:11:53.0 (32974601)|HEAP_ALLOCATE|[21]|Bytes:4
06:11:53.0 (32978896)|VARIABLE_ASSIGNMENT|[21]|i|4
06:11:53.0 (32983264)|STATEMENT_EXECUTE|[21]
06:11:53.0 (32984282)|STATEMENT_EXECUTE|[22]
06:11:53.0 (32999891)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accountsToShow":"0x586200f1","blogEntriesToShow":"0x348733ea","counter":0,"limitSize":10,"resultEntries":"0x5b1d0f7b","totalSize":42}|0x3faf7583
06:11:53.0 (33015807)|HEAP_ALLOCATE|[22]|Bytes:24
06:11:53.0 (33024733)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
06:11:53.0 (33029692)|HEAP_ALLOCATE|[21]|Bytes:4
06:11:53.0 (33034214)|VARIABLE_ASSIGNMENT|[21]|i|5
06:11:53.0 (33038960)|STATEMENT_EXECUTE|[21]
06:11:53.0 (33039939)|STATEMENT_EXECUTE|[22]
06:11:53.0 (33055777)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accountsToShow":"0x586200f1","blogEntriesToShow":"0x348733ea","counter":0,"limitSize":10,"resultEntries":"0x5b1d0f7b","totalSize":42}|0x3faf7583
06:11:53.0 (33072379)|HEAP_ALLOCATE|[22]|Bytes:24
06:11:53.0 (33080675)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
06:11:53.0 (33085103)|HEAP_ALLOCATE|[21]|Bytes:4
06:11:53.0 (33089594)|VARIABLE_ASSIGNMENT|[21]|i|6
06:11:53.0 (33093960)|STATEMENT_EXECUTE|[21]
06:11:53.0 (33094932)|STATEMENT_EXECUTE|[22]
06:11:53.0 (33110658)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accountsToShow":"0x586200f1","blogEntriesToShow":"0x348733ea","counter":0,"limitSize":10,"resultEntries":"0x5b1d0f7b","totalSize":42}|0x3faf7583
06:11:53.0 (33126656)|HEAP_ALLOCATE|[22]|Bytes:24
06:11:53.0 (33134890)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
06:11:53.0 (33139693)|HEAP_ALLOCATE|[21]|Bytes:4
06:11:53.0 (33143888)|VARIABLE_ASSIGNMENT|[21]|i|7
06:11:53.0 (33148405)|STATEMENT_EXECUTE|[21]
06:11:53.0 (33149361)|STATEMENT_EXECUTE|[22]
06:11:53.0 (33165025)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accountsToShow":"0x586200f1","blogEntriesToShow":"0x348733ea","counter":0,"limitSize":10,"resultEntries":"0x5b1d0f7b","totalSize":42}|0x3faf7583
06:11:53.0 (33180521)|HEAP_ALLOCATE|[22]|Bytes:24
06:11:53.0 (33188675)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
06:11:53.0 (33193333)|HEAP_ALLOCATE|[21]|Bytes:4
06:11:53.0 (33197520)|VARIABLE_ASSIGNMENT|[21]|i|8
06:11:53.0 (33201829)|STATEMENT_EXECUTE|[21]
06:11:53.0 (33202796)|STATEMENT_EXECUTE|[22]
06:11:53.0 (33218315)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accountsToShow":"0x586200f1","blogEntriesToShow":"0x348733ea","counter":0,"limitSize":10,"resultEntries":"0x5b1d0f7b","totalSize":42}|0x3faf7583
06:11:53.0 (33233983)|HEAP_ALLOCATE|[22]|Bytes:24
06:11:53.0 (33242102)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
06:11:53.0 (33246333)|HEAP_ALLOCATE|[21]|Bytes:4
06:11:53.0 (33250988)|VARIABLE_ASSIGNMENT|[21]|i|9
06:11:53.0 (33255569)|STATEMENT_EXECUTE|[21]
06:11:53.0 (33256532)|STATEMENT_EXECUTE|[22]
06:11:53.0 (33272023)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"accountsToShow":"0x586200f1","blogEntriesToShow":"0x348733ea","counter":0,"limitSize":10,"resultEntries":"0x5b1d0f7b","totalSize":42}|0x3faf7583
06:11:53.0 (33288326)|HEAP_ALLOCATE|[22]|Bytes:24
06:11:53.0 (33296675)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
06:11:53.0 (33300888)|HEAP_ALLOCATE|[21]|Bytes:4
06:11:53.0 (33305348)|VARIABLE_ASSIGNMENT|[21]|i|10
06:11:53.0 (33373153)|SYSTEM_MODE_ENTER|true
06:11:53.0 (34645810)|SYSTEM_MODE_ENTER|true
06:11:53.0 (36327338)|SYSTEM_MODE_ENTER|true
06:11:53.0 (36386588)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:28
06:11:53.0 (36397530)|VARIABLE_SCOPE_BEGIN|[88]|this|JsonController|true|false
06:11:53.0 (36427944)|VARIABLE_ASSIGNMENT|[88]|this|{"accountsToShow":"0x586200f1","blogEntriesToShow":"0x348733ea","counter":0,"limitSize":10,"resultEntries":"0x5b1d0f7b","totalSize":42}|0x3faf7583
06:11:53.0 (36442350)|STATEMENT_EXECUTE|[88]
06:11:53.0 (36447572)|STATEMENT_EXECUTE|[90]
06:11:53.0 (36461732)|HEAP_ALLOCATE|[90]|Bytes:5
06:11:53.0 (36727387)|SYSTEM_MODE_ENTER|true
06:11:53.0 (36764367)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:28
06:11:53.0 (36772975)|VARIABLE_SCOPE_BEGIN|[81]|this|JsonController|true|false
06:11:53.0 (36799866)|VARIABLE_ASSIGNMENT|[81]|this|{"accountsToShow":"0x586200f1","blogEntriesToShow":"0x348733ea","counter":0,"limitSize":10,"resultEntries":"0x5b1d0f7b","totalSize":42}|0x3faf7583
06:11:53.0 (36810031)|STATEMENT_EXECUTE|[81]
06:11:53.0 (36821695)|STATEMENT_EXECUTE|[85]
06:11:53.0 (36826158)|HEAP_ALLOCATE|[85]|Bytes:5
06:11:53.0 (51944094)|VF_SERIALIZE_VIEWSTATE_BEGIN|0667F000003H5tO
06:11:53.0 (70525521)|VF_SERIALIZE_VIEWSTATE_END
06:11:53.0 (175593589)|CODE_UNIT_STARTED|[EXTERNAL]|Generate Metadata
06:11:53.0 (185487290)|CODE_UNIT_FINISHED|Generate Metadata
06:11:53.190 (190226165)|CUMULATIVE_LIMIT_USAGE
06:11:53.190 (190226165)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 2 out of 100
  Number of query rows: 53 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 0 out of 150
  Number of DML rows: 0 out of 10000
  Maximum CPU time: 0 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

06:11:53.190 (190226165)|CUMULATIVE_LIMIT_USAGE_END

06:11:53.0 (190293356)|CODE_UNIT_FINISHED|VF: /apex/ShowNews
06:11:53.0 (191036651)|EXECUTION_FINISHED
