40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
06:45:17.0 (33737115)|VARIABLE_ASSIGNMENT|[17]|i|8
06:45:17.0 (33749060)|STATEMENT_EXECUTE|[17]
06:45:17.0 (33751409)|STATEMENT_EXECUTE|[18]
06:45:17.0 (33817356)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"blogEntriesToShow":"0x17ee82cb","counter":0,"limitSize":10,"resultEntries":"0x334243da","totalSize":39}|0xa911550
06:45:17.0 (33875506)|HEAP_ALLOCATE|[18]|Bytes:24
06:45:17.0 (33907687)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
06:45:17.0 (33923905)|HEAP_ALLOCATE|[17]|Bytes:4
06:45:17.0 (33940401)|VARIABLE_ASSIGNMENT|[17]|i|9
06:45:17.0 (33952548)|STATEMENT_EXECUTE|[17]
06:45:17.0 (33954666)|STATEMENT_EXECUTE|[18]
06:45:17.0 (34017332)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"blogEntriesToShow":"0x17ee82cb","counter":0,"limitSize":10,"resultEntries":"0x334243da","totalSize":39}|0xa911550
06:45:17.0 (34074946)|HEAP_ALLOCATE|[18]|Bytes:24
06:45:17.0 (34106626)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
06:45:17.0 (34123600)|HEAP_ALLOCATE|[17]|Bytes:4
06:45:17.0 (34140586)|VARIABLE_ASSIGNMENT|[17]|i|10
06:45:17.0 (34284252)|SYSTEM_MODE_ENTER|true
06:45:17.0 (37556458)|SYSTEM_MODE_ENTER|true
06:45:17.0 (37620515)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
06:45:17.0 (37643004)|VARIABLE_SCOPE_BEGIN|[84]|this|JsonController|true|false
06:45:17.0 (37699267)|VARIABLE_ASSIGNMENT|[84]|this|{"blogEntriesToShow":"0x17ee82cb","counter":0,"limitSize":10,"resultEntries":"0x334243da","totalSize":39}|0xa911550
06:45:17.0 (37718587)|STATEMENT_EXECUTE|[84]
06:45:17.0 (37725166)|STATEMENT_EXECUTE|[86]
06:45:17.0 (37743583)|HEAP_ALLOCATE|[86]|Bytes:5
06:45:17.0 (38043146)|SYSTEM_MODE_ENTER|true
06:45:17.0 (38083004)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
06:45:17.0 (38097674)|VARIABLE_SCOPE_BEGIN|[77]|this|JsonController|true|false
06:45:17.0 (38147934)|VARIABLE_ASSIGNMENT|[77]|this|{"blogEntriesToShow":"0x17ee82cb","counter":0,"limitSize":10,"resultEntries":"0x334243da","totalSize":39}|0xa911550
06:45:17.0 (38160444)|STATEMENT_EXECUTE|[77]
06:45:17.0 (38168132)|STATEMENT_EXECUTE|[81]
06:45:17.0 (38173483)|HEAP_ALLOCATE|[81]|Bytes:5
06:45:17.0 (50040102)|VF_SERIALIZE_VIEWSTATE_BEGIN|0667F000003H5tO
06:45:17.0 (70345450)|VF_SERIALIZE_VIEWSTATE_END
06:45:17.0 (152112863)|CODE_UNIT_STARTED|[EXTERNAL]|Generate Metadata
06:45:17.0 (186964729)|CODE_UNIT_FINISHED|Generate Metadata
06:45:17.191 (191298613)|CUMULATIVE_LIMIT_USAGE
06:45:17.191 (191298613)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 1 out of 100
  Number of query rows: 39 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 0 out of 150
  Number of DML rows: 0 out of 10000
  Maximum CPU time: 0 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

06:45:17.191 (191298613)|CUMULATIVE_LIMIT_USAGE_END

06:45:17.0 (191364847)|CODE_UNIT_FINISHED|VF: /apex/ShowNews
06:45:17.0 (192229820)|EXECUTION_FINISHED
